A1C1,A1C0,A0C1,A0C0,A1,C1,Total,MI,C0GvA1,C1GvA1,C1GvA0,dltP,dltPp,Image_practice,Image,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,betweenTrial.started,betweenTrial.stopped,ISI.started,ISI.stopped,image_card.started,image_card.stopped,textbox.text,textbox.started,textbox.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_endPractice.started,image_endPractice.stopped,polygon_2.started,polygon_2.stopped,ISI_2.started,ISI_2.stopped,Cards.started,Cards.stopped,TextNote.started,TextNote.stopped,Estimation.text,Estimation.started,Estimation.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text.started,text.stopped,participant,gender,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,1099.1360520146336,None,space,110.82675859149458,1099.1360520146336,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HESHIYU,M,002,2023_Apr_19_0902,untitled,2021.1.4,60.35409442173986,
0,0,0,9,0,0,9,1.0,None,None,0.0,None,None,practice_stimuli/P_00_00_00_09.png,,0,0,0,0,,,,,,,,,,,1210.0627296532693,None,1210.0627296532693,None,1210.6305312339828,None,0,1210.6305312339828,None,return,4.773733611029456,1210.6305312339828,None,1210.6305312339828,None,,,,,,,,,,,,,,,,,,,,,,,,HESHIYU,M,002,2023_Apr_19_0902,untitled,2021.1.4,60.35409442173986,
18,0,36,0,18,54,54,1.0,0.0,1.0,1.0,0.0,None,practice_stimuli/P_18_00_36_00.png,,0,1,1,1,,,,,,,,,,,1215.4787989393662,None,1215.4787989393662,None,1215.8824670200993,None,50,1215.8824670200993,None,return,5.5897914055676665,1215.8824670200993,None,1215.8824670200993,None,,,,,,,,,,,,,,,,,,,,,,,,HESHIYU,M,002,2023_Apr_19_0902,untitled,2021.1.4,60.35409442173986,
9,18,18,0,27,27,45,0.6,0.67,0.33,1.0,-0.67,#NAME?,practice_stimuli/P_09_18_18_00.png,,0,2,2,2,,,,,,,,,,,1221.5087304508488,None,1221.5087304508488,None,1221.9073723996844,None,20,1221.9073723996844,None,return,4.616567291290266,1221.9073723996844,None,1221.9073723996844,None,,,,,,,,,,,,,,,,,,,,,,,,HESHIYU,M,002,2023_Apr_19_0902,untitled,2021.1.4,60.35409442173986,
36,18,18,36,54,54,108,0.83,0.33,0.67,0.33,0.33,0.5,practice_stimuli/P_36_18_18_36.png,,0,3,3,3,,,,,,,,,,,1226.555387290915,None,1226.555387290915,None,1226.952822057865,None,70,1226.952822057865,None,return,4.255009491906094,1226.952822057865,None,1226.952822057865,None,,,,,,,,,,,,,,,,,,,,,,,,HESHIYU,M,002,2023_Apr_19_0902,untitled,2021.1.4,60.35409442173986,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,27.74335210856225,1231.2469198942126,None,,,,,,,,,,,,,,,,,,,,HESHIYU,M,002,2023_Apr_19_0902,untitled,2021.1.4,60.35409442173986,
0,18,36,18,18,36,72,0.75,1.0,0.0,0.67,-0.67,-2.0,,stimuli/P_00_18_36_18.png,,,,,0,0,0,46,,,,,,,,,,,,,,,,,,,,,,,,,,1231.2469198942126,None,1265.7663642264597,None,1265.7663642264597,None,1266.3574020672313,None,1266.3574020672313,None,0,1266.3574020672313,None,return,2.965178321013809,1266.3574020672313,None,,,HESHIYU,M,002,2023_Apr_19_0902,untitled,2021.1.4,60.35409442173986,
9,9,0,0,18,9,18,0.5,0.5,0.5,None,None,None,,stimuli/P_09_09_00_00.png,,,,,0,1,1,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269.339470125662,None,1269.339470125662,None,1269.7450491036288,None,1269.7450491036288,None,50,1269.7450491036288,None,return,6.455776012582646,1269.7450491036288,None,,,HESHIYU,M,002,2023_Apr_19_0902,untitled,2021.1.4,60.35409442173986,
9,36,36,18,45,45,99,0.64,0.8,0.2,0.67,-0.47,-1.4,,stimuli/P_09_36_36_18.png,,,,,0,2,2,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,1276.2266691621917,None,1276.2266691621917,None,1276.6216030943033,None,1276.6216030943033,None,10,1276.6216030943033,None,return,5.3021368029440055,1276.6216030943033,None,,,HESHIYU,M,002,2023_Apr_19_0902,untitled,2021.1.4,60.35409442173986,
0,0,18,36,0,18,54,1.0,None,None,0.33,None,None,,stimuli/P_00_00_18_36.png,,,,,0,3,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1281.952691782346,None,1281.952691782346,None,1282.3544398636295,None,1282.3544398636295,None,0,1282.3544398636295,None,return,2.5171409017857513,1282.3544398636295,None,,,HESHIYU,M,002,2023_Apr_19_0902,untitled,2021.1.4,60.35409442173986,
