A1C1,A1C0,A0C1,A0C0,A1,C1,Total,MI,C0GvA1,C1GvA1,C1GvA0,dltP,dltPp,Image_practice,Image,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,betweenTrial.started,betweenTrial.stopped,ISI.started,ISI.stopped,image_card.started,image_card.stopped,textbox.text,textbox.started,textbox.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_endPractice.started,image_endPractice.stopped,polygon_2.started,polygon_2.stopped,ISI_2.started,ISI_2.stopped,Cards.started,Cards.stopped,TextNote.started,TextNote.stopped,Estimation.text,Estimation.started,Estimation.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text.started,text.stopped,participant,gender,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,266.92817639999976,None,space,85.75626890000058,266.92817639999976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HUODA,M,001,2023_Apr_19_1031,untitled,2021.1.4,60.18349949021448,
0,0,0,9,0,0,9,1.0,None,None,0.0,None,None,practice_stimuli/P_00_00_00_09.png,,0,0,0,0,,,,,,,,,,,None,None,None,None,None,None,0,355.0411884999994,None,return,2.5407928000004176,355.0411884999994,None,355.0411884999994,None,,,,,,,,,,,,,,,,,,,,,,,,HUODA,M,001,2023_Apr_19_1031,untitled,2021.1.4,60.18349949021448,
18,0,36,0,18,54,54,1.0,0.0,1.0,1.0,0.0,None,practice_stimuli/P_18_00_36_00.png,,0,1,1,1,,,,,,,,,,,357.62011540000003,None,357.62011540000003,None,358.00707449999936,None,,358.00707449999936,None,None,,358.00707449999936,None,358.00707449999936,None,,,,,,,,,,,,,,,,,,,,,,,,HUODA,M,001,2023_Apr_19_1031,untitled,2021.1.4,60.18349949021448,
9,18,18,0,27,27,45,0.6,0.67,0.33,1.0,-0.67,#NAME?,practice_stimuli/P_09_18_18_00.png,,0,2,2,2,,,,,,,,,,,366.00860250000005,None,366.00860250000005,None,366.3573495999999,None,8,366.3573495999999,None,return,3.7213895000004413,366.3573495999999,None,366.3573495999999,None,,,,,,,,,,,,,,,,,,,,,,,,HUODA,M,001,2023_Apr_19_1031,untitled,2021.1.4,60.18349949021448,
36,18,18,36,54,54,108,0.83,0.33,0.67,0.33,0.33,0.5,practice_stimuli/P_36_18_18_36.png,,0,3,3,3,,,,,,,,,,,370.0978989999994,None,370.0978989999994,None,370.4327529000002,None,50,370.4327529000002,None,return,5.453053000000182,370.4327529000002,None,370.4327529000002,None,,,,,,,,,,,,,,,,,,,,,,,,HUODA,M,001,2023_Apr_19_1031,untitled,2021.1.4,60.18349949021448,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,26.565179700000044,375.91763420000007,None,,,,,,,,,,,,,,,,,,,,HUODA,M,001,2023_Apr_19_1031,untitled,2021.1.4,60.18349949021448,
0,0,36,0,0,36,36,1.0,None,None,1.0,None,None,,stimuli/P_00_00_36_00.png,,,,,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,375.91763420000007,None,408.5991650999995,None,408.5991650999995,None,408.9653502000001,None,408.9653502000001,None,0,408.9653502000001,None,return,1.7075611000000208,408.9653502000001,None,,,HUODA,M,001,2023_Apr_19_1031,untitled,2021.1.4,60.18349949021448,
9,18,0,18,27,9,45,0.6,0.67,0.33,0.0,0.33,0.33,,stimuli/P_09_18_00_18.png,,,,,0,1,1,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.6953222000002,None,410.6953222000002,None,411.03457609999987,None,411.03457609999987,None,33,411.03457609999987,None,return,3.2018330000000788,411.03457609999987,None,,,HUODA,M,001,2023_Apr_19_1031,untitled,2021.1.4,60.18349949021448,
36,9,0,18,45,36,63,0.86,0.2,0.8,0.0,0.8,0.8,,stimuli/P_36_09_00_18.png,,,,,0,2,2,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.2599363999998,None,414.2599363999998,None,414.5973598999999,None,414.5973598999999,None,66,414.5973598999999,None,return,3.3564725000005637,414.5973598999999,None,,,HUODA,M,001,2023_Apr_19_1031,untitled,2021.1.4,60.18349949021448,
9,0,18,9,9,27,36,1.0,0.0,1.0,0.67,0.33,1.0,,stimuli/P_09_00_18_09.png,,,,,0,3,3,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.9664315,None,417.9664315,None,418.3067108999994,None,418.3067108999994,None,25,418.3067108999994,None,return,3.4893852999994124,418.3067108999994,None,,,HUODA,M,001,2023_Apr_19_1031,untitled,2021.1.4,60.18349949021448,
