trialNumber,mychoice,otherchoice,stay,skip,pointsWon,otherScore,unobtained,choicepos,pos_1,otherscore,allowedkeyresp,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_2.started,image_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text.started,text.stopped,left_3.started,left_3.stopped,middle_3.started,middle_3.stopped,right_3.started,right_3.stopped,otherleft_1.started,otherleft_1.stopped,othermiddle_1.started,othermiddle_1.stopped,otherright_1.started,otherright_1.stopped,text_2.started,text_2.stopped,left_4.started,left_4.stopped,right_4.started,right_4.stopped,middle_4.started,middle_4.stopped,ISI_3.started,ISI_3.stopped,mypick.started,mypick.stopped,otherpick.started,otherpick.stopped,residal.started,residal.stopped,otherleft_5.started,otherleft_5.stopped,othermiddle_5.started,othermiddle_5.stopped,otherright_5.started,otherright_5.stopped,left_5.started,left_5.stopped,right_5.started,right_5.stopped,middle_5.started,middle_5.stopped,ISI_5.started,ISI_5.stopped,mypick_1.started,mypick_1.stopped,otherpick_1.started,otherpick_1.stopped,residal_1.started,residal_1.stopped,otherleft_6.started,otherleft_6.stopped,othermiddle_6.started,othermiddle_6.stopped,otherright_6.started,otherright_6.stopped,text_3.started,text_3.stopped,rating,ratingrt,totalScore,othertotalScore,unobtainedScore,image_4.started,image_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,image_5.started,image_5.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,otherleft_3.started,otherleft_3.stopped,othermiddle_3.started,othermiddle_3.stopped,otherright_3.started,otherright_3.stopped,text_4.started,text_4.stopped,ISI_2.started,ISI_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,otherleft_4.started,otherleft_4.stopped,othermiddle_4.started,othermiddle_4.stopped,otherright_4.started,otherright_4.stopped,text_5.started,text_5.stopped,left.started,left.stopped,right.started,right.stopped,middle.started,middle.stopped,ISI.started,ISI.stopped,mypick_3.started,mypick_3.stopped,otherpick_3.started,otherpick_3.stopped,residal_3.started,residal_3.stopped,otherleft.started,otherleft.stopped,othermiddle.started,othermiddle.stopped,otherright.started,otherright.stopped,right_2.started,right_2.stopped,middle_2.started,middle_2.stopped,left_2.started,left_2.stopped,ISI_4.started,ISI_4.stopped,mypick_4.started,mypick_4.stopped,otherpick_4.started,otherpick_4.stopped,residal_4.started,residal_4.stopped,otherleft_2.started,otherleft_2.stopped,othermiddle_2.started,othermiddle_2.stopped,otherright_2.started,otherright_2.stopped,text_6.started,text_6.stopped,image_3.started,image_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,
92,-200,0,-200,,-200,,-200,middle,"[0, 4]",0,"'left', 'right'",,,,,0,73,73,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8999999999999986,2.658,950,350,150,,,,,,,,,,,,,1688.1701618999996,1688.6699574000004,1688.1701618999996,1688.6699574000004,1688.1701618999996,1688.6699574000004,1686.2032732999996,None,0.015889759999481612,0.5158897599994816,right,0.14654410000002827,1688.703434,None,1688.703434,None,1688.703434,None,1688.703434,None,1688.703434,None,1689.1957520600001,None,1689.1957520600001,None,1689.1957520600001,None,0.008838660000037635,None,1689.1957520600001,None,1689.1957520600001,None,1689.1957520600001,None,1689.1957520600001,None,1689.1957520600001,None,1689.1957520600001,None,1689.2050923999996,None,1689.2050923999996,None,1689.2050923999996,None,0.002330759999495058,0.5023307599994951,1689.2050923999996,None,1689.2050923999996,None,1689.2050923999996,None,1689.2050923999996,None,1689.2050923999996,None,1689.2050923999996,None,1691.2019327999997,1691.2019327999997,,,,,,,f,24,lijia,2022-04-01_09h03.20.991,emotion,2022.1.2,60.06673414166093,
16,0,0,200,,0,,200,left,"[-12, 4]",0,"'down', 'right'",,,,,0,74,74,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.812,950,350,350,,,,,,,,,,,,,1695.9000316000001,1696.3997661000003,1695.9000316000001,1696.3997661000003,1695.9000316000001,1696.3997661000003,1693.9172337999998,None,0.01592045999950642,0.5159204599995064,right,0.00042299999950046185,1696.4163268000002,None,1696.4163268000002,None,1696.4163268000002,None,1696.4163268000002,None,1696.4163268000002,None,1696.8995352400004,None,1696.8995352400004,None,1696.8995352400004,None,0.008352240000931488,None,1696.8995352400004,None,1696.8995352400004,None,1696.8995352400004,None,1696.8995352400004,None,1696.8995352400004,None,1696.8995352400004,None,1696.9089173000002,None,1696.9089173000002,None,1696.9089173000002,None,0.001766640000823827,0.5017666400008238,1696.9089173000002,None,1696.9089173000002,None,1696.9089173000002,None,1696.9089173000002,None,1696.9089173000002,None,1696.9089173000002,None,1698.8986742999996,1698.8986742999996,,,,,,,f,24,lijia,2022-04-01_09h03.20.991,emotion,2022.1.2,60.06673414166093,
68,0,-50,0,,0,,0,middle,"[0, 4]",-50,"'left', 'right'",,,,,0,75,75,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.624,950,300,350,,,,,,,,,,,,,1707.7442757,1708.2443008999999,1707.7442757,1708.2443008999999,1707.7442757,1708.2443008999999,1705.7618962999995,None,0.015452659999937168,0.5154526599999372,right,0.5698529999999664,1708.2610401000002,None,1708.2610401000002,None,1708.2610401000002,None,1708.2610401000002,None,1708.2610401000002,None,1708.8608640599998,None,1708.8608640599998,None,1708.8608640599998,None,0.009846359999755805,None,1708.8608640599998,None,1708.8608640599998,None,1708.8608640599998,None,1708.8608640599998,None,1708.8608640599998,None,1708.8608640599998,None,1708.8700167999996,None,1708.8700167999996,None,1708.8700167999996,None,0.002201759999479691,0.5022017599994797,1708.8700167999996,None,1708.8700167999996,None,1708.8700167999996,None,1708.8700167999996,None,1708.8700167999996,None,1708.8700167999996,None,1710.8596858,1710.8596858,,,,,,,f,24,lijia,2022-04-01_09h03.20.991,emotion,2022.1.2,60.06673414166093,
75,-50,-50,-200,,-50,,-200,right,"[12, 4]",-50,"'left', 'down'",,,,,0,76,76,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10000000000000142,2.677,900,250,150,,,,,,,,,,,,,1723.5205749999996,1724.0205748999997,1723.5205749999996,1724.0205748999997,1723.5205749999996,1724.0205748999997,1721.5383181999996,None,0.01594606000071508,0.5159460600007151,down,2.5338470000006055,1724.0538005999997,None,1724.0538005999997,None,1724.0538005999997,None,1724.0538005999997,None,1724.0538005999997,None,1726.6194496600003,None,1726.6194496600003,None,1726.6194496600003,None,0.009664359999987937,None,1726.6194496600003,None,1726.6194496600003,None,1726.6194496600003,None,1726.6194496600003,None,1726.6194496600003,None,1726.6194496600003,None,1726.6286845000004,None,1726.6286845000004,None,1726.6286845000004,None,0.002009360000556626,0.5020093600005566,1726.6286845000004,None,1726.6286845000004,None,1726.6286845000004,None,1726.6286845000004,None,1726.6286845000004,None,1726.6286845000004,None,1728.6181735999999,1728.6181735999999,,,,,,,f,24,lijia,2022-04-01_09h03.20.991,emotion,2022.1.2,60.06673414166093,
78,-50,-50,0,,-50,,0,right,"[12, 4]",-50,"'left', 'down'",,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7999999999999972,1.941,850,200,150,,,,,,,,,,,,,1733.3328491000002,1733.8327937000004,1733.3328491000002,1733.8327937000004,1733.3328491000002,1733.8327937000004,1731.3501753,None,0.015467559999706282,0.5154675599997063,down,0.5311149999997724,1733.8492778,None,1733.8492778,None,1733.8492778,None,1733.8492778,None,1733.8492778,None,1734.39934836,None,1734.39934836,None,1734.39934836,None,0.009785659999579366,None,1734.39934836,None,1734.39934836,None,1734.39934836,None,1734.39934836,None,1734.39934836,None,1734.39934836,None,1734.4091933,None,1734.4091933,None,1734.4091933,None,0.001936359999490378,0.5019363599994904,1734.4091933,None,1734.4091933,None,1734.4091933,None,1734.4091933,None,1734.4091933,None,1734.4091933,None,1736.3980418,1736.3980418,,,,,,,f,24,lijia,2022-04-01_09h03.20.991,emotion,2022.1.2,60.06673414166093,
85,-200,-200,0,,-200,,0,left,"[-12, 4]",-200,"'down', 'right'",,,,,0,78,78,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.20000000000000284,4.691,650,0,150,,,,,,,,,,,,,1740.3797967,1740.8796794999998,1740.3797967,1740.8796794999998,1740.3797967,1740.8796794999998,1738.3960453,None,0.015968359999533277,0.5159683599995333,right,0.21774269999968965,1740.8959836000004,None,1740.8959836000004,None,1740.8959836000004,None,1740.8959836000004,None,1740.8959836000004,None,1741.3892827600005,None,1741.3892827600005,None,1741.3892827600005,None,0.008898860000044806,None,1741.3892827600005,None,1741.3892827600005,None,1741.3892827600005,None,1741.3892827600005,None,1741.3892827600005,None,1741.3892827600005,None,1741.3969373999998,None,1741.3969373999998,None,1741.3969373999998,None,0.002551360000325076,0.5025513600003251,1741.3969373999998,None,1741.3969373999998,None,1741.3969373999998,None,1741.3969373999998,None,1741.3969373999998,None,1741.3969373999998,None,1743.3946913999998,1743.3946913999998,,,,,,,f,24,lijia,2022-04-01_09h03.20.991,emotion,2022.1.2,60.06673414166093,
13,0,0,50,,0,,50,left,"[-12, 4]",0,"'down', 'right'",,,,,0,79,79,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29999999999999716,2.339,650,0,200,,,,,,,,,,,,,1750.1251592999997,1750.6247278,1750.1251592999997,1750.6247278,1750.1251592999997,1750.6247278,1748.1426978,None,0.015928660000099626,0.5159286600000996,right,0.23349419999976817,1750.6416725,None,1750.6416725,None,1750.6416725,None,1750.6416725,None,1750.6416725,None,1751.1343379600005,None,1751.1343379600005,None,1751.1343379600005,None,0.008950060000643134,None,1751.1343379600005,None,1751.1343379600005,None,1751.1343379600005,None,1751.1343379600005,None,1751.1343379600005,None,1751.1343379600005,None,1751.1430873,None,1751.1430873,None,1751.1430873,None,0.0026707599990913877,0.5026707599990914,1751.1430873,None,1751.1430873,None,1751.1430873,None,1751.1430873,None,1751.1430873,None,1751.1430873,None,1753.1404567,1753.1404567,,,,,,,f,24,lijia,2022-04-01_09h03.20.991,emotion,2022.1.2,60.06673414166093,
69,-50,0,0,,-50,,0,right,"[12, 4]",0,"'left', 'down'",,,,,0,80,80,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2000000000000028,2.393,600,0,200,,,,,,,,,,,,,1757.521925,1758.0214103999997,1757.521925,1758.0214103999997,1757.521925,1758.0214103999997,1755.5384365,None,0.015937359999952605,0.5159373599999526,left,2.024416199999905,1758.0385851,None,1758.0385851,None,1758.0385851,None,1758.0385851,None,1758.0385851,None,1760.0874536599997,None,1760.0874536599997,None,1760.0874536599997,None,0.010144560000298952,None,1760.0874536599997,None,1760.0874536599997,None,1760.0874536599997,None,1760.0874536599997,None,1760.0874536599997,None,1760.0874536599997,None,1760.0962271999997,None,1760.0962271999997,None,1760.0962271999997,None,0.0032606599988866947,0.5032606599988867,1760.0962271999997,None,1760.0962271999997,None,1760.0962271999997,None,1760.0962271999997,None,1760.0962271999997,None,1760.0962271999997,None,1762.0866716,1762.0866716,,,,,,,f,24,lijia,2022-04-01_09h03.20.991,emotion,2022.1.2,60.06673414166093,
82,0,-50,-50,,0,,-50,left,"[-12, 4]",-50,"'down', 'right'",,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7999999999999972,2.834,600,-50,150,,,,,,,,,,,,,1766.5177678999999,1767.0174353000002,1766.5177678999999,1767.0174353000002,1766.5177678999999,1767.0174353000002,1764.5355473,None,0.01590706000024511,0.5159070600002451,right,0.7964931999995315,1767.0509855999999,None,1767.0509855999999,None,1767.0509855999999,None,1767.0509855999999,None,1767.0509855999999,None,1767.86750056,None,1767.86750056,None,1767.86750056,None,0.009681059999820718,None,1767.86750056,None,1767.86750056,None,1767.86750056,None,1767.86750056,None,1767.86750056,None,1767.86750056,None,1767.8765192,None,1767.8765192,None,1767.8765192,None,0.001911159999508527,0.5019111599995085,1767.8765192,None,1767.8765192,None,1767.8765192,None,1767.8765192,None,1767.8765192,None,1767.8765192,None,1769.8662734,1769.8662734,,,,,,,f,24,lijia,2022-04-01_09h03.20.991,emotion,2022.1.2,60.06673414166093,
57,-50,0,-200,,-50,,-200,right,"[12, 4]",0,"'left', 'down'",,,,,0,82,82,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2999999999999972,4.409,550,-50,-50,,,,,,,,,,,,,1774.7308664000002,1775.2306190999998,1774.7308664000002,1775.2306190999998,1774.7308664000002,1775.2306190999998,1772.7640674000004,None,0.01597475999915332,0.5159747599991533,down,0.893161400000281,1775.2637821999997,None,1775.2637821999997,None,1775.2637821999997,None,1775.2637821999997,None,1775.2637821999997,None,1776.1803123600005,None,1776.1803123600005,None,1776.1803123600005,None,0.00981106000017462,None,1776.1803123600005,None,1776.1803123600005,None,1776.1803123600005,None,1776.1803123600005,None,1776.1803123600005,None,1776.1803123600005,None,1776.1892986000003,None,1776.1892986000003,None,1776.1892986000003,None,0.0020607600008588634,0.5020607600008589,1776.1892986000003,None,1776.1892986000003,None,1776.1892986000003,None,1776.1892986000003,None,1776.1892986000003,None,1776.1892986000003,None,1778.1794868999996,1778.1794868999996,,,,,,,f,24,lijia,2022-04-01_09h03.20.991,emotion,2022.1.2,60.06673414166093,
