Numb,picture_show,Video_1,picture_judge,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_intr.started,image_intr.stopped,key_resp_intr.keys,key_resp_intr.rt,key_resp_intr.started,key_resp_intr.stopped,image_show_text.started,image_show_text.stopped,image_show.started,image_show.stopped,image_video_text.started,image_video_text.stopped,image_judge.started,image_judge.stopped,image_judge_text.started,image_judge_text.stopped,slider_left.response,slider_left.rt,slider_left.started,slider_left.stopped,slider_mid.response,slider_mid.rt,slider_mid.started,slider_mid.stopped,slider_right.response,slider_right.rt,slider_right.started,slider_right.stopped,key_resp_next.keys,key_resp_next.rt,key_resp_next.started,key_resp_next.stopped,group,participant,age,gender(m/f),date,expName,psychopyVersion,frameRate,
,,,,,,,,65.49834049999481,None,space,36.78101200002129,65.49834049999481,None,,,,,,,,,,,,,,,,,,,,,,,,,,,B,ouxiru,21,f,2021_Dec_26_1332,untitled_groupA_k,2021.1.4,None,
59,picture\p20.tif,BB_right_01_42\BBY20.mp4,picture\p20.tif,0,0,0,58,,,,,,,102.38341499998933,103.39020319998963,103.37724349999917,None,108.13166509999428,109.1468602999812,138.45109099999536,None,138.45109099999536,None,2.9593750000000005,8.695068100001663,138.45109099999536,None,5.012499999999999,20.53511399999843,138.45109099999536,None,6.0625,5.711344900017139,138.45109099999536,None,space,23.000785800017184,138.45109099999536,None,B,ouxiru,21,f,2021_Dec_26_1332,untitled_groupA_k,2021.1.4,None,
11,picture\p11.tif,RR_left_01_42\RRZ11.mp4,picture\p11.tif,0,1,1,10,,,,,,,161.50939170000493,162.52602829999523,162.49993469999754,None,166.98395159997744,167.9942061000038,197.28272259997902,None,197.28272259997902,None,4.0,12.93578400000115,197.28272259997902,None,7.0,6.620175099989865,197.28272259997902,None,5.0875,10.33085110000684,197.28272259997902,None,space,14.563045700022485,197.28272259997902,None,B,ouxiru,21,f,2021_Dec_26_1332,untitled_groupA_k,2021.1.4,None,
78,picture\p39.tif,RB_right_01_42\RBY39.mp4,picture\p39.tif,0,2,2,77,,,,,,,211.9070271999808,212.92391329997918,212.88026419997914,None,217.2651351999957,218.2665356999787,247.58845119999023,None,247.58845119999023,None,5.106249999999999,8.319589899998391,247.58845119999023,None,2.0781250000000004,17.55212509998819,247.58845119999023,None,5.2093750000000005,10.680336300021736,247.58845119999023,None,space,20.40199000001303,247.58845119999023,None,B,ouxiru,21,f,2021_Dec_26_1332,untitled_groupA_k,2021.1.4,None,
67,picture\p28.tif,BB_right_01_42\BBY28.mp4,picture\p28.tif,0,3,3,66,,,,,,,268.0378373999847,269.06090690000565,269.01919789999374,None,273.39563479999197,274.4051625999855,303.68626879999647,None,303.68626879999647,None,4.1875,7.4485777000081725,303.68626879999647,None,4.965625,9.615435000014259,303.68626879999647,None,4.140625,11.536780499998713,303.68626879999647,None,space,13.517238800006453,303.68626879999647,None,B,ouxiru,21,f,2021_Dec_26_1332,untitled_groupA_k,2021.1.4,None,
84,picture\p03.tif,RB_right_01_42\RBY03.mp4,picture\p03.tif,0,4,4,83,,,,,,,317.2686939999985,318.28656700000283,318.24184949998744,None,322.6515825999959,323.65318659998593,352.90318159997696,None,352.90318159997696,None,4.9375,12.906097700004466,352.90318159997696,None,4.956250000000001,11.174792500009062,352.90318159997696,None,2.2,9.353089799988084,352.90318159997696,None,space,14.545714700012468,352.90318159997696,None,B,ouxiru,21,f,2021_Dec_26_1332,untitled_groupA_k,2021.1.4,None,
35,picture\p35.tif,BR_left_01_42\BRZ35.mp4,picture\p35.tif,0,5,5,34,,,,,,,367.48248249999597,368.51976470000227,368.46227269998053,None,373.0409432000015,374.0426158999908,403.3231824999966,None,403.3231824999966,None,5.903124999999999,9.381829899997683,403.3231824999966,None,5.893750000000001,8.230438099999446,403.3231824999966,None,2.0031250000000003,4.783350800018525,403.3231824999966,None,space,10.91731400002027,403.3231824999966,None,B,ouxiru,21,f,2021_Dec_26_1332,untitled_groupA_k,2021.1.4,None,
13,picture\p13.tif,RR_left_01_42\RRZ13.mp4,picture\p13.tif,0,6,6,12,,,,,,,414.2970245000033,415.3120981999964,415.28474469998037,None,419.8385522000026,420.8402079999796,450.1456874999858,None,450.1456874999858,None,2.9781250000000004,21.73925629997393,450.1456874999858,None,3.0343750000000007,8.549443099997006,450.1456874999858,None,5.96875,5.648982500017155,450.1456874999858,None,space,23.650607999996282,450.1456874999858,None,B,ouxiru,21,f,2021_Dec_26_1332,untitled_groupA_k,2021.1.4,None,
49,picture\p10.tif,RR_right_01_42\RRY10.mp4,picture\p10.tif,0,7,7,48,,,,,,,473.8271689999965,474.83709779998753,474.8065331999969,None,478.7106864999805,479.71691699998337,509.0127522999828,None,509.0127522999828,None,6.090625,3.7662596000009216,509.0127522999828,None,3.090625,27.189774500002386,509.0127522999828,None,4.956250000000001,16.34305000002496,509.0127522999828,None,space,42.05405039998004,509.0127522999828,None,B,ouxiru,21,f,2021_Dec_26_1332,untitled_groupA_k,2021.1.4,None,
60,picture\p21.tif,BB_right_01_42\BBY21.mp4,picture\p21.tif,0,8,8,59,,,,,,,551.1233977999946,552.1331653999805,552.1027552000014,None,555.9579085999867,556.9717031999899,586.2125656999997,None,586.2125656999997,None,6.1468750000000005,184.2523027000134,586.2125656999997,None,4.862500000000001,189.93679999999586,586.2125656999997,None,4.984375,192.3713138999883,586.2125656999997,None,space,196.42101560000447,586.2125656999997,None,B,ouxiru,21,f,2021_Dec_26_1332,untitled_groupA_k,2021.1.4,None,
64,picture\p25.tif,BB_right_01_42\BBY25.mp4,picture\p25.tif,0,9,9,63,,,,,,,782.670964799996,783.6771915999998,783.6585745000048,None,787.578680799983,788.5755424999807,817.868596299988,None,817.868596299988,None,4.965625,7.167082600004505,817.868596299988,None,4.065625000000001,9.364374900003895,817.868596299988,None,3.9156250000000004,11.797083299985388,817.868596299988,None,space,13.008841399976518,817.868596299988,None,B,ouxiru,21,f,2021_Dec_26_1332,untitled_groupA_k,2021.1.4,None,
46,picture\p07.tif,RR_right_01_42\RRY07.mp4,picture\p07.tif,0,10,10,45,,,,,,,830.9013972999819,831.9120777999924,831.892168499995,None,835.816500099987,836.8330043999886,866.0701856999949,None,866.0701856999949,None,5.012499999999999,70.78000699999393,866.0701856999949,None,6.015625,48.23743539999123,866.0701856999949,None,5.106249999999999,73.87868130000425,866.0701856999949,None,space,75.13776589999907,866.0701856999949,None,B,ouxiru,21,f,2021_Dec_26_1332,untitled_groupA_k,2021.1.4,None,
42,picture\p42.tif,BR_left_01_42\BRZ42.mp4,picture\p42.tif,0,11,11,41,,,,,,,941.2462800999929,942.2481776999775,942.2364565999887,None,946.0795041999954,947.0876791999908,976.3860265999974,None,976.3860265999974,None,5.012499999999999,9.495558800001163,976.3860265999974,None,3.0812500000000003,7.820826800016221,976.3860265999974,None,5.828125,5.122067999996943,976.3860265999974,None,space,9.923888999997871,976.3860265999974,None,B,ouxiru,21,f,2021_Dec_26_1332,untitled_groupA_k,2021.1.4,None,
75,picture\p36.tif,RB_right_01_42\RBY36.mp4,picture\p36.tif,0,12,12,74,,,,,,,986.3520844999875,987.3741517000017,987.3237535999797,None,991.2372561999946,992.2366137999925,1021.5172496000014,None,1021.5172496000014,None,5.96875,6.65628339999239,1021.5172496000014,None,5.0875,8.18526539998129,1021.5172496000014,None,3.053125,3.690587199991569,1021.5172496000014,None,space,8.682250299985753,1021.5172496000014,None,B,ouxiru,21,f,2021_Dec_26_1332,untitled_groupA_k,2021.1.4,None,
81,picture\p42.tif,RB_right_01_42\RBY42.mp4,picture\p42.tif,0,13,13,80,,,,,,,1030.2419475999777,1031.2425156999961,1031.228173999989,None,1035.0666440999776,1036.0732243999955,1065.3734986000054,None,1065.3734986000054,None,5.106249999999999,9.019435900001554,1065.3734986000054,None,3.0812500000000003,7.270517600001767,1065.3734986000054,None,5.96875,5.480845300015062,1065.3734986000054,None,space,9.315832099993713,1065.3734986000054,None,B,ouxiru,21,f,2021_Dec_26_1332,untitled_groupA_k,2021.1.4,None,
21,picture\p21.tif,BB_left_01_42\BBZ21.mp4,picture\p21.tif,0,14,14,20,,,,,,,1074.739599499997,1075.7463092999824,1075.728445899993,None,1079.8412869999884,1080.8558967999998,1110.105292399996,None,1110.105292399996,None,4.9375,4.037121100001968,1110.105292399996,None,4.121874999999999,5.636741800000891,1110.105292399996,None,3.990625,7.020556899980875,1110.105292399996,None,space,7.496710900013568,1110.105292399996,None,B,ouxiru,21,f,2021_Dec_26_1332,untitled_groupA_k,2021.1.4,None,
48,picture\p09.tif,RR_right_01_42\RRY09.mp4,picture\p09.tif,0,15,15,47,,,,,,,1117.6544392999785,1118.6706780999957,1118.6342762999993,None,1122.4958055999887,1123.4968862999813,1152.7801479999907,None,1152.7801479999907,None,4.074999999999999,9.059523899981286,1152.7801479999907,None,5.96875,4.542219800001476,1152.7801479999907,None,4.046875000000001,10.486524300009478,1152.7801479999907,None,space,11.733412700006738,1152.7801479999907,None,B,ouxiru,21,f,2021_Dec_26_1332,untitled_groupA_k,2021.1.4,None,
14,picture\p14.tif,RR_left_01_42\RRZ14.mp4,picture\p14.tif,0,16,16,13,,,,,,,1164.5436636999948,1165.5502418999968,1165.526744999981,None,1169.510127799993,1170.5051302999782,1199.790630399977,None,1199.790630399977,None,3.8687500000000004,7.1840064999996684,1199.790630399977,None,3.953125,11.21194170002127,1199.790630399977,None,6.090625,3.770158600003924,1199.790630399977,None,space,11.960200200002873,1199.790630399977,None,B,ouxiru,21,f,2021_Dec_26_1332,untitled_groupA_k,2021.1.4,None,
31,picture\p31.tif,BR_left_01_42\BRZ31.mp4,picture\p31.tif,0,17,17,30,,,,,,,1211.7831638999924,1212.7980865999998,1212.7791084999917,None,1216.6248427999963,1217.6352046999964,1246.931517399993,None,1246.931517399993,None,5.949999999999999,8.296273100015242,1246.931517399993,None,2.0218750000000005,3.4845504999975674,1246.931517399993,None,6.071875,11.331405300006736,1246.931517399993,None,space,12.964182800002163,1246.931517399993,None,B,ouxiru,21,f,2021_Dec_26_1332,untitled_groupA_k,2021.1.4,None,
